"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-13","0.00","T,,W",,,"17",",,W","6",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-14","0.00",",,W",,,"37",",,W","16",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-15","0.00",",,W",,,"38",",,W","29",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-16","0.44",",,W",,,"38",",,W","34",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-17","0.00",",,W",,,"34",",,W","27",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-18","0.08",",,W",,,"31",",,W","23",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-19","0.11",",,W",,,"30",",,W","26",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-20","0.00","T,,W",,,"26",",,W","18",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-21","0.00","T,,W",,,"26",",,W","15",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-22","0.00","T,,W",,,"17",",,W","0",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-23","0.00",",,W",,,"33",",,W","0",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-24","0.00",",,W",,,"35",",,W","5",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-25","0.00","T,,W",,,"27",",,W","3",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-26","0.00","T,,W",,,"29",",,W","-2",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-27","0.01",",,W",,,"38",",,W","7",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-28","0.18",",,W",,,"16",",,W","-1",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-29","0.00","T,,W",,,"7",",,W","-7",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-30","0.00",",,W",,,"2",",,W","-18",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-01-31","0.00",",,W",,,"11",",,W","-15",",,W"
"USW00014972","SPENCER MUNICIPAL AIRPORT, IA US","2023-02-01","0.00",",,W",,,"19",",,W","-6",",,W"
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-01","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-02","0.10",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-03","0.01",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-04","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-05","0.07",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-06","0.02",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-07","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-08","0.01",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-09","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-10","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-11","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-12","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-13","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-14","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-15","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-16","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-17","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-18","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-19","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-20","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-21","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-22","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-23","0.05",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-24","0.01",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-25","0.00",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-26","0.06",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-27","0.32",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-28","0.78",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-29","0.03",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-30","0.08",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-01-31","0.02",",,N",,,,,,
"US1HIHI0050","PAAUILO 2.4 SW, HI US","2023-02-01","0.01",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-01","0.13",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-02","0.02",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-03","0.07",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-04","0.08",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-05","0.20",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-06","0.12",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-07","0.01",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-08","0.01",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-09","0.00",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-10","0.00",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-11","0.00",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-12","0.00",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-13","0.00",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-14","0.00",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-15","0.00","T,,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-16","0.11",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-17","0.21",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-18","0.10",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-19","0.34",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-20","0.04",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-21","0.03",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-22","0.13",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-23","0.19",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-24","0.14",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-25","0.01",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-26","1.16",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-27","0.06",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-28","0.13",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-29","0.42",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-30","1.32",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-01-31","0.36",",,N",,,,,,
"US1HIHI0051","PAHOA 2.7 SSE, HI US","2023-02-01","0.44",",,N",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-03",,,,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-04","0.05",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-05","0.82",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-06","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-09","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-10","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-11","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-12","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-13","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-16","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-17","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-18","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-19","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-23","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-24","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-25","0.00",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-26","0.23",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-27","2.70",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-30",,,,,,,,
"USC00512679","KAILUA 446, HI US","2023-01-31","0.10",",,7,0700",,,,,,
"USC00512679","KAILUA 446, HI US","2023-02-01","0.00",",,7,0700",,,,,,
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-01",,,"65",",,U","77","H,,U","58","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-02",,,"65",",,U","76","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-03",,,"63",",,U","67","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-04",,,"64",",,U","67","H,,U","62","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-05",,,"65",",,U","73","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-06",,,"64",",,U","73","H,,U","58","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-07",,,"64",",,U","74","H,,U","58","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-08",,,"63",",,U","74","H,,U","57","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-09",,,"62",",,U","73","H,,U","55","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-10",,,"64",",,U","73","H,,U","58","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-11",,,"63",",,U","69","H,,U","58","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-12",,,"61",",,U","71","H,,U","53","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-13",,,"61",",,U","73","H,,U","55","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-14",,,"62",",,U","71","H,,U","55","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-15",,,"65",",,U","73","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-16",,,"65",",,U","71","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-17",,,"65",",,U","73","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-18",,,"66",",,U","75","H,,U","61","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-19",,,"65",",,U","72","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-20",,,"65",",,U","75","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-21",,,"65",",,U","75","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-22",,,"65",",,U","73","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-23",,,"63",",,U","74","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-24",,,"63",",,U","72","H,,U","58","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-25",,,"64",",,U","70","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-26",,,"61",",,U","64","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-27",,,"62",",,U","64","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-28",,,"60",",,U","63","H,,U","57","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-29",,,"60",",,U","62","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-30",,,"62",",,U","67","H,,U","59","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-01-31",,,"65",",,U","73","H,,U","60","H,,U"
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","2023-02-01",,,"65",",,U","73","H,,U","60","H,,U"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-01",,,,,"37",",,W","27",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-02",,,,,"32",",,W","27",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-03",,,,,"36",",,W","30",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-04",,,,,"36",",,W","28",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-05",,,,,"32",",,W","18",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-06",,,,,"18",",,W","7",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-07","0.00",",,W",,,"23",",,W","5",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-08",,,,,"19",",,W","12",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-09","0.00",",,W",,,"37",",,W","18",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-10",,,,,"32",",,W","16",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-11",,,,,"39",",,W","25",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-12",,,,,"32",",,W","23",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-13",,,,,"25",",,W","19",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-14","0.00",",,W",,,"30",",,W","19",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-15","0.00",",,W",,,"39",",,W","28",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-16","0.18",",,W",,,"39",",,W","36",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-17",,,,,"36",",,W","30",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-18",,,,,"32",",,W","30",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-19",,,,,"32",",,W","28",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-20",,,,,"28",",,W","19",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-21",,,,,"27",",,W","16",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-22","0.00",",,W",,,"27",",,W","18",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-23",,,,,"28",",,W","10",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-24","0.00",",,D",,,"27",",,W","18",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-25",,,,,"30",",,W","21",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-26",,,,,"21",",,W","5",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-27","0.01",",,D",,,"32",",,W","10",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-28",,,,,"12",",,W","7",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-29",,,,,"7",",,W","1",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-30","0.00",",,D",,,"5",",,W","-9",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-01-31","0.00",",,D",,,"9",",,W","-11",",,W"
"USW00004916","DECORAH MUNICIPAL AIRPORT, IA US","2023-02-01","0.00",",,W",,,"19",",,W","5",",,W"
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-01","0.00","T,,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-03","0.45",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-04","0.02",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-05","0.06",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-06","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-16","0.19",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-17","0.01",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-19","0.52",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-20","0.00","T,,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-21","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-22","0.09",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-23","0.00","T,,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-25","0.08",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-26","0.07",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-27","0.00","T,,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-28","0.02",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-29","0.08",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IAJH0022","CORALVILLE 1.3 SE, IA US","2023-02-01","0.00",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-01","0.01",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-16","0.21",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-17","0.22",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-19","0.41",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-20","0.09",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-21","0.00",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-23",,,,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-26",,,,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-30",,,,,,,,
"US1IAST0058","DAVENPORT 2.1 N, IA US","2023-01-31","0.00",",,N",,,,,,
"USC00133120","GARWIN, IA US","2023-01-01","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-02","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-03","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-04","0.90",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-05","0.05",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-06","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-07","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-08","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-09","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-10","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-11","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-12","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-13","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-14","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-15","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-16","0.15",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-17","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-18","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-19","0.66",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-20","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-21","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-22","0.10",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-23","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-24","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-25","0.00","T,,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-26","0.00","T,,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-27","0.00","T,,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-28","0.11",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-29","0.06",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-30","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-01-31","0.00",",,7,0600",,,,,,
"USC00133120","GARWIN, IA US","2023-02-01","0.00",",,7,0600",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-01","0.00","T,,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-03","0.49",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-04","0.05",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-05","0.08",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-06","0.00","T,,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-16","0.30",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-17","0.02",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-19","0.65",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-20","0.00","T,,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-21","0.00","T,,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-22","0.10",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-23","0.01",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-25","0.05",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-26","0.06",",,N",,,,,,
"US1IAJH0020","CORALVILLE 1.4 S, IA US","2023-01-27","0.01",",,N",,,,,,
